loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-02-16 17:18:38.815,1,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135918.721231,-18.60865783691406,-31.77017211914062,24.2779541015625,161.6041107177734,147.8231506347656,25,526818.45571575,-0.3896484375,-0.9072113037109375,-0.1467437744140625,526818.41420475,0.006256298032814147,-0.09771457618831535,-0.0425530531617221,526818.41420475,2.732467001464352,-1.169567088430472,1.157205011683771,0.02484655380249023,-0.1066113412380219,-0.05242536216974258,2.336423904125695e-06,0.006366363260895014,0.006846368312835693,XTrueNorthZVertical,0.5451576036012065,0.3525932780140729,0.6222289146332721,0.4373927020115861,-0.3699821829795837,-0.915683388710022,-0.1569623351097107,-7.70183277130127,-22.08409881591797,26.84852027893066,1,526752.5687201667,walking,0,2015-02-16 17:17:32.857,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:38.914,2,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135918.84012,-18.60865783691406,-31.28451538085938,24.47909545898438,161.3374481201172,147.5564880371094,25,526818.55500275,-0.3372802734375,-0.8784332275390625,-0.149139404296875,526818.51614175,0.06928213575841138,0.08158727157512251,-0.01840830208684571,526818.51614175,2.746142103263678,-1.191886928801838,1.159504621303076,0.08790741860866547,0.07266005128622055,-0.02820826694369316,-0.005349491722881794,0.01125544030219316,0.01795808039605618,XTrueNorthZVertical,0.549487392912187,0.352307067813235,0.6184925687913876,0.43750463745297,-0.3714357912540436,-0.9166051745414734,-0.1478866636753082,-7.391676902770996,-21.93819046020508,27.05453109741211,1,526752.5687201667,walking,0,2015-02-16 17:17:32.857,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.012,3,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135918.957774,-18.19097518920898,-31.42326354980469,24.34500122070312,162.4353485107422,148.6543884277344,25,526818.6542647501,-0.3718719482421875,-0.937042236328125,-0.1367950439453125,526818.6160727501,0.1249408709605224,-0.005281048441627129,0.06571083673661512,526818.6160727501,2.773643294592222,-1.207910354076255,1.161655520729038,0.1435542553663254,-0.01419514045119286,0.05587072670459747,0.02218221314251423,0.002805374097079039,0.006755650043487549,XTrueNorthZVertical,0.549382772361461,0.3571701552052122,0.6194961817467899,0.4322413225362467,-0.3719136714935303,-0.917462944984436,-0.1412160992622375,-7.650974273681641,-21.7294921875,27.15069961547852,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.113,4,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.057791,-18.74789047241211,-30.59071350097656,24.34500122070312,160.3591918945312,146.5782318115234,25,526818.75354375,-0.3759002685546875,-0.8925628662109375,-0.1146240234375,526818.71600775,0.1012248888211488,0.01044411884696375,-0.02909077385137155,526818.71600775,2.80856862415914,-1.233684008416221,1.165505674792205,0.1198627501726151,0.001508433604612947,-0.03893287479877472,-0.00745405163615942,0.005917157512158155,-0.004838572349399328,XTrueNorthZVertical,0.5507102302198108,0.3626438685940093,0.6188940351238086,0.4268229968431873,-0.3720930814743042,-0.9189878106117249,-0.1304153352975845,-7.87600040435791,-21.27859497070312,27.44191551208496,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.213,5,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.17652,-18.43462371826172,-31.24980163574219,24.98187255859375,161.0508880615234,147.2699279785156,25,526818.8528197501,-0.3479461669921875,-0.9267730712890625,-0.125213623046875,526818.81593675,0.121060911568386,0.07054154463790985,-0.1890817742345358,526818.81593675,2.825751276543834,-1.253001779004707,1.18172272195942,0.1397022306919098,0.06160054355859756,-0.1989028602838516,-0.02549656294286251,0.03149255737662315,0.01818878762423992,XTrueNorthZVertical,0.5518223109472229,0.3690892095122326,0.613005836226737,0.4283563560379096,-0.3603371679782867,-0.9252608418464661,-0.1185305863618851,-7.567817211151123,-21.03480911254883,27.71522521972656,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.310,6,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.295379,-16.48543548583984,-30.90290832519531,26.5235595703125,164.1323852539062,150.3514251708984,25,526818.9520737501,-0.2605133056640625,-0.9638519287109375,-0.1167449951171875,526818.91585775,0.1593241448462084,-0.4385885430740975,-0.5755740926967213,526818.91585775,2.840359894979287,-1.27871400876429,1.230704208979309,0.1779480576515198,-0.4475220143795013,-0.5853970050811768,0.01884779706597328,-0.01113348081707954,-0.009493415243923664,XTrueNorthZVertical,0.5512209985301878,0.3848760795025178,0.5961814001745034,0.4388548538363664,-0.319445937871933,-0.9427239298820496,-0.09605162590742111,-6.940375328063965,-20.80644989013672,28.04980659484863,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.410,7,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.295379,-16.48543548583984,-30.90290832519531,26.5235595703125,164.1323852539062,150.3514251708984,25,526819.05136575,-0.3418426513671875,-0.9534454345703125,-0.0681304931640625,526819.01578775,0.01861443075521784,-0.5593399953238163,-0.5473200840598527,526819.01578775,2.806784757206659,-1.30040990145401,1.282493602183331,0.03723714500665665,-0.5682714581489563,-0.5571512579917908,0.0054101194255054,0.01069927029311657,0.03054953925311565,XTrueNorthZVertical,0.557651661114858,0.3886546112876247,0.5685891219218099,0.4633342841367399,-0.2739953100681305,-0.9587278366088867,-0.0759444385766983,-3.894083499908447,-20.87111854553223,28.58498191833496,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.509,8,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.41416,-13.73570251464844,-31.90887451171875,27.42855834960938,169.2835693359375,155.5026092529297,25,526819.1506227501,-0.25091552734375,-0.958404541015625,-0.052520751953125,526819.11571775,-0.1093752270212273,0.1269041533161288,-0.2332114187615849,526819.11571775,2.752533817162004,-1.264602285677487,1.314515874039063,-0.09075050801038742,0.1179618909955025,-0.2429806143045425,-0.04144786670804024,0.02925967983901501,0.014503363519907,XTrueNorthZVertical,0.5543216019959394,0.3930946785966638,0.5567745217614484,0.4777094279795693,-0.2416942268610001,-0.9673395156860352,-0.0764082670211792,-2.508583307266235,-21.03716278076172,28.61841011047363,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.615,9,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.533921,-10.81192779541016,-32.32514953613281,27.361572265625,174.3924407958984,160.6114807128906,25,526819.2498967501,-0.14825439453125,-0.9801483154296875,-0.094146728515625,526819.21563775,0.1014949333556828,0.2578280819816233,0.04633261138076256,526819.21563775,2.758724277158733,-1.25365886262232,1.322972436219935,0.120144285261631,0.24887415766716,0.03657669574022293,0.03036490082740784,-0.01730686612427235,0.01004275213927031,XTrueNorthZVertical,0.5490626783062998,0.400353326730815,0.558835973105466,0.475341745140867,-0.2330626547336578,-0.9694485068321228,-0.07649477571249008,-2.619881868362427,-21.07931900024414,28.57739067077637,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:18:39.707,10,1424135914.649742,37.77917309860806,-122.4389002583513,58.1928,-1,-1,10,65,-9999,1424135919.651257,-11.54286956787109,-32.35983276367188,27.7972412109375,173.2466888427734,159.4657287597656,25,526819.34918575,-0.20166015625,-0.95928955078125,-0.0756072998046875,526819.31558575,-0.01562663032825795,-0.2245691947081687,0.1548143478562683,526819.31558575,2.793328949379926,-1.285626060437928,1.32065361628629,0.003012348897755146,-0.2335053980350494,0.1449542790651321,0.06963732838630676,-0.01626083441078663,-0.01326217874884605,XTrueNorthZVertical,0.5513397304041814,0.4015035376996922,0.5588964983785295,0.47165044835801,-0.2375450432300568,-0.9688770771026611,-0.06963881850242615,-2.911801815032959,-20.80805206298828,28.7474365234375,1,526818.6284587501,unknown,2,2015-02-16 17:18:38.926,null,0,0,0,0,null,0,-0.05306625,100.668,192.168.1.3,10.191.100.224,1,0
