loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-02-16 17:20:25.711,1,1424136019.983147,37.77934888872807,-122.4387631056451,55.68754,-1,-1,10,65,-9999,1424136025.6044,-27.79302215576172,-37.79910278320312,9.4053955078125,136.2305145263672,122.4495544433594,25,526925.3503247917,-0.222808837890625,-0.9354705810546875,-0.2163543701171875,526925.2465037917,0.004225371385519719,-0.04246836463905758,-0.01062814327828822,526925.2465037917,2.943280031831681,-0.8650043180935607,1.239053006030542,0.02129930630326271,-0.05017209053039551,-0.02025316655635834,-0.03216110914945602,0.001292645698413253,0.005689331796020269,XTrueNorthZVertical,0.3917591867319755,0.4908124596889951,0.7114625660818152,0.3153552227774605,-0.2478834539651871,-0.9454759955406189,-0.211255744099617,-28.30566024780273,-35.79817581176758,9.550906181335449,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:25.809,2,1424136019.983147,37.77934888872807,-122.4387631056451,55.68754,-1,-1,10,65,-9999,1424136025.721671,-28.07119750976562,-37.9378662109375,9.87493896484375,135.9472808837891,122.1663284301758,25,526925.4495557917,-0.2388763427734375,-0.9390716552734375,-0.1989288330078125,526925.3464337917,-0.1205463888457827,-0.3902905188088565,0.01780589504826979,526925.3464337917,2.929114718268002,-0.8597280223757322,1.242222259007375,-0.1034738048911095,-0.3979937434196472,0.008180818520486355,0.01870951056480408,0.007843776606023312,-0.002515488304197788,XTrueNorthZVertical,0.3930957829112261,0.4900751944324883,0.7093617897716427,0.3195432535900957,-0.2444938123226166,-0.9465034604072571,-0.2106040120124817,-28.07321166992188,-35.95708084106445,9.639652252197266,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:25.909,3,1424136019.983147,37.77934888872807,-122.4387631056451,55.68754,-1,-1,10,65,-9999,1424136025.84094,-26.74985122680664,-37.59098815917969,11.21670532226562,139.5351409912109,125.7541809082031,25,526925.5488107917,-0.2987823486328125,-0.9228973388671875,-0.1564788818359375,526925.5463047917,0.02855361425950257,-0.7703531674512637,-0.01529986046250522,526925.4463687917,2.901168935360168,-0.8959871611760755,1.235167052766324,0.03275539353489876,-0.5457939505577087,-0.07414881885051727,0.01572054624557495,0.01134190894663334,0.001972888363525271,XTrueNorthZVertical,0.41318690168065,0.4758066274687566,0.6994438007574518,0.3371394927354636,-0.257175624370575,-0.94420325756073,-0.205769270658493,-27.5633430480957,-36.06021118164062,10.6706714630127,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.021,4,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136025.961748,-25.77622985839844,-37.38285827636719,13.83316040039062,143.3009185791016,129.5199584960938,25,526925.6480447917,-0.289794921875,-0.9332275390625,-0.0602264404296875,526925.5463047917,0.02855361425950257,-0.7703531674512637,-0.01529986046250522,526925.5463047917,2.909449793986733,-0.9808153546205269,1.235521854196036,0.04562966153025627,-0.7780556678771973,-0.02493147924542427,-0.02064551971852779,0.01989681832492352,0.02536907605826855,XTrueNorthZVertical,0.4405265267987062,0.4630439271131626,0.6826694927616129,0.3542443998802153,-0.273406594991684,-0.944320023059845,-0.1830534040927887,-26.684326171875,-36.05611801147461,12.72174263000488,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.107,5,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136026.078925,-24.31579208374023,-37.03599548339844,16.583740234375,146.5869750976562,132.8060150146484,25,526925.7472777917,-0.2061614990234375,-0.954986572265625,0.0078277587890625,526925.6462617917,0.3676323442544623,-0.2201558041496894,-0.07229044252576489,526925.6462617917,2.944424874159574,-1.077321875885092,1.253337337805111,0.3846544921398163,-0.2279119044542313,-0.08191133290529251,-0.0333162322640419,0.02296868152916431,0.08418869972229004,XTrueNorthZVertical,0.4630420112018809,0.4600655191897028,0.6623027904327706,0.3678136187573748,-0.2749113142490387,-0.9500316977500916,-0.1478636264801025,-25.31903457641602,-36.06431579589844,15.23979377746582,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.206,6,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136026.179558,-21.18629455566406,-36.34222412109375,20.87741088867188,152.6026306152344,138.8216705322266,25,526925.8465207916,-0.3421783447265625,-0.987457275390625,-0.0884246826171875,526925.7461837917,0.3215828268975752,-2.289863935870069,0.04716298500864926,526925.7461837917,3.096504252171095,-1.326942535730053,1.284625277886749,0.3386121094226837,-2.297622442245483,0.03754521161317825,0.1085703000426292,0.0003168530238326639,0.04027733951807022,XTrueNorthZVertical,0.5036370334223478,0.4607300348616239,0.6223719945607535,0.3830544404807448,-0.2739298045635223,-0.959331750869751,-0.06815514713525772,-24.00825500488281,-35.62093734741211,18.12987327575684,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.305,7,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136026.294568,-19.20428466796875,-36.16876220703125,23.39315795898438,156.7006683349609,142.9197082519531,25,526925.9457477917,-0.1963043212890625,-0.9735260009765625,0.004638671875,526925.8461137917,0.2700567850750491,-0.1409414091058275,-0.2756467602031255,526925.8461137917,-3.08281161165909,-1.533038477827428,1.309474915675181,0.2870857417583466,-0.1486998796463013,-0.2852643132209778,-0.09535758197307587,-0.013625867664814,-0.08445505797863007,XTrueNorthZVertical,0.5370666800839249,0.4546240527742343,0.5835366418540904,0.4054150587237934,-0.2581732869148254,-0.9660494327545166,-0.009752703830599785,-20.21242141723633,-35.15422058105469,23.0125675201416,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.420,8,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136026.395712,-17.84815979003906,-36.61970520019531,23.62796020507812,159.0784912109375,145.2975311279297,25,526926.0449867917,-0.3272705078125,-0.955291748046875,0.011993408203125,526925.9460537917,0.01439944569794943,-0.08955385165998553,-0.1843381517008867,526925.9460537917,-3.030546251819955,-1.581593641784152,1.33494512548793,0.03142803907394409,-0.09731215983629227,-0.1939555257558823,0.03735289350152016,-0.00121020816732198,0.0021157031878829,XTrueNorthZVertical,0.5333246879785704,0.4656460689165399,0.5759171677388353,0.408727246513389,-0.2336572110652924,-0.972315788269043,0.0025229686871171,-19.16757583618164,-35.26770782470703,23.72198677062988,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.505,9,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136026.395712,-17.84815979003906,-36.61970520019531,23.62796020507812,159.0784912109375,145.2975311279297,25,526926.1442227917,-0.1910858154296875,-0.9886322021484375,-0.0262298583984375,526926.0459847917,-0.2738557843700472,-0.4291881170583358,0.1099640519382438,526926.0459847917,-3.095201510533458,-1.57837901506283,1.332414115562969,-0.2568275332450867,-0.4369462430477142,0.1003468632698059,-0.09114626795053482,0.01642950810492039,0.01020291727036238,XTrueNorthZVertical,0.5477636340108287,0.4481631919900589,0.563820454787019,0.4256891821598194,-0.2361242324113846,-0.9717212319374084,0.001790490816347301,-17.93366241455078,-35.52374267578125,24.29788589477539,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
2015-02-16 17:20:26.602,10,1424136025.950518,37.77933603749697,-122.4387459588775,55.02693,-1,-1,10,65,-9999,1424136026.514306,-17.1527099609375,-36.75843811035156,23.695068359375,161.3026885986328,147.521728515625,25,526926.2434837917,-0.20709228515625,-0.982879638671875,-0.0167083740234375,526926.1459207917,-0.1976275918564911,0.1431113527620241,-0.142369396082328,526926.1459207917,3.119352722078815,-1.502178582823422,1.336217973434365,-0.1805993765592575,0.1353520303964615,-0.1519773900508881,0.04080024361610413,-0.01601976901292801,-0.01029334031045437,XTrueNorthZVertical,0.5407102061327852,0.4468380177241974,0.5690520779262348,0.4291247160809887,-0.2318860590457916,-0.9726124405860901,-0.01593651808798313,-17.78368377685547,-35.95452117919922,23.76873207092285,1,526920.2770250418,unknown,2,2015-02-16 17:20:20.560,null,0,0,0,0,null,0,0.03183746,100.667,192.168.1.3,10.191.100.224,1,0
