loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-02-08 20:57:02.079,32,1423457821.173277,37.77932808272334,-122.4389182125427,62.03775,0,-1,4,10,-9999,1423457822.027618,10.65858936309814,-15.23114013671875,-39.48435211181641,348.9864807128906,335.2026672363281,15,1780.427100708333,0.01263427734375,-0.8132476806640625,-0.56201171875,1780.401498041667,0.05668485117011857,-0.03291320896396228,-0.01884239734452862,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.163,33,1423457821.173277,37.77932808272334,-122.4389182125427,62.03775,0,-1,4,10,-9999,1423457822.131143,10.82910633087158,-15.23110961914062,-39.68405151367188,349.0357360839844,335.2519226074219,15,1780.485885041667,0.0170440673828125,-0.8111724853515625,-0.564117431640625,1780.47398575,0.009933857182104567,-0.02029515171916685,-0.02519323759604059,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.196,34,1423457821.173277,37.77932808272334,-122.4389182125427,62.03775,0,-1,4,10,-9999,1423457822.182222,10.74384784698486,-15.35009765625,-39.70069122314453,349.0541076660156,335.2702941894531,15,1780.544901833333,0.019256591796875,-0.80621337890625,-0.5802764892578125,1780.546472041667,0.008660333548828674,-0.01195040275951257,-0.01561571136778862,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.270,35,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.236043,10.35165596008301,-15.3670654296875,-39.75061798095703,349.0840759277344,335.3002624511719,15,1780.603648625,0.003143310546875,-0.8056488037109375,-0.5871124267578125,1780.582715958333,0.007519435337838729,-0.02538924625227042,-0.007935154784000097,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.313,36,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.287014,10.41986274719238,-15.23110961914062,-39.75061798095703,349.1142883300781,335.3304748535156,15,1780.662557833333,0.0062255859375,-0.80859375,-0.5782012939453125,1780.655202458333,0.01730815024053398,-0.0215135479178781,-0.02884523039886625,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.373,37,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.337654,10.65858936309814,-14.82330322265625,-39.91703796386719,349.1400451660156,335.3562316894531,15,1780.72144475,0.0066986083984375,-0.8086090087890625,-0.5666961669921875,1780.691446041667,0.01606232348259491,-0.01902162808589096,-0.03257578645384924,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.460,38,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.441481,10.86320972442627,-15.1971435546875,-39.98360443115234,349.1734313964844,335.3896179199219,15,1780.780331916667,0.01263427734375,-0.812286376953125,-0.5772705078125,1780.763932666667,0.007392136237732942,-0.006862433496916181,-0.03042049018364812,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.490,39,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.441481,10.86320972442627,-15.1971435546875,-39.98360443115234,349.1734313964844,335.3896179199219,15,1780.839330208333,0.0130615234375,-0.8115386962890625,-0.58197021484375,1780.836419,0.006216350616462958,-0.01639894704438093,-0.03996339531772905,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.561,40,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.548065,10.99962329864502,-15.40103149414062,-39.58421325683594,349.1554565429688,335.3716430664062,15,1780.898131041667,0.013671875,-0.80609130859375,-0.586395263671875,1780.908906583333,0.02838929722024468,-0.02640071483428251,-0.03241146941459135,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.608,41,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.597626,10.76089859008789,-15.26510620117188,-39.28466796875,349.1582336425781,335.3744201660156,15,1780.95707125,0.0139923095703125,-0.8115692138671875,-0.57562255859375,1780.945149416667,0.01228542842464453,-0.002283128002524931,-0.01586631482636508,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.666,42,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.649126,10.3857593536377,-15.299072265625,-39.384521484375,349.1804809570312,335.3966674804688,15,1781.015881,0.0137176513671875,-0.8087310791015625,-0.579833984375,1781.017636875,0.03560992588377652,-0.001175519305160976,-0.02205257172251014,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.730,43,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.702314,10.31755256652832,-15.33306884765625,-39.15153503417969,349.2041931152344,335.4203796386719,15,1781.074757666667,-0.0025634765625,-0.802703857421875,-0.564544677734375,1781.0538795,0.01972656682643493,-0.01441249518729082,-0.01924320308858555,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.784,44,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.752716,10.65858840942383,-15.3670654296875,-39.21809387207031,349.2171020507812,335.4332885742188,15,1781.133645791667,0.0008087158203125,-0.807281494140625,-0.571624755859375,1781.126367166667,0.005003280739931865,-0.01881283625642875,-0.03990054471600318,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.864,45,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.804835,10.84615802764893,-15.58795166015625,-39.20144653320312,349.2162170410156,335.4324035644531,15,1781.192531416667,0.0159149169921875,-0.8132781982421875,-0.5810394287109375,1781.198853625,0.003756655033665774,-0.01630174166459303,-0.04485402434355056,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.904,46,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.856349,10.99962520599365,-15.67294311523438,-39.51763916015625,349.2073974609375,335.423583984375,15,1781.251528458333,0.0174713134765625,-0.81024169921875,-0.569488525390625,1781.235097541667,0.03192783936063296,-0.003302852383916271,-0.03911704272330187,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:02.966,47,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457822.908737,10.93141841888428,-15.77487182617188,-39.41779327392578,349.1993103027344,335.4154968261719,15,1781.310290791667,0.0087890625,-0.8086395263671875,-0.5711517333984375,1781.307583916667,0.0319763088924724,-0.00961134837409597,-0.023056050821252,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.030,48,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457823.012548,10.43691635131836,-15.723876953125,-39.53429412841797,349.2253723144531,335.4415588378906,15,1781.369186708333,0.008636474609375,-0.8117218017578125,-0.577056884765625,1781.343827875,0.008682970418094349,-0.01768898227641531,-0.03626532982804502,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.079,49,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457823.063976,10.6074333190918,-15.4859619140625,-39.56757354736328,349.2411804199219,335.4573669433594,15,1781.428103708334,0.0093231201171875,-0.8103179931640625,-0.573974609375,1781.416314208333,0.006188387425017126,-0.01158741390293476,-0.03763845568608987,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.163,50,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457823.116282,11.44297409057617,-15.26504516601562,-39.71735382080078,349.2279357910156,335.4441223144531,15,1781.486972958333,0.009796142578125,-0.811492919921875,-0.574462890625,1781.488800708333,0.0160013370936321,-0.0103450492544128,-0.0450265971821877,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.198,51,1423457822.222816,37.77932808272334,-122.4389182125427,62.04251,0,-1,4,10,-9999,1423457823.167628,10.98257446289062,-15.1461181640625,-39.46773529052734,349.2226257324219,335.4388122558594,15,1781.545861166667,0.015167236328125,-0.811126708984375,-0.5793914794921875,1781.525044541667,0.009867011838743578,-0.01148594746540275,-0.04621010597061891,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.267,52,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.219912,10.8632116317749,-15.2310791015625,-39.25138854980469,349.2182006835938,335.4343872070312,15,1781.604757375,0.00933837890625,-0.811492919921875,-0.5730438232421875,1781.597531083333,0.02094842513456329,-0.01533155207947717,-0.03879346865085724,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.314,53,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.271724,10.81205463409424,-14.94219970703125,-38.90191650390625,349.2240600585938,335.4402465820312,15,1781.663750208333,0.0122222900390625,-0.8153533935546875,-0.573760986328125,1781.670018791667,-0.003636280152394192,-0.01152243277233683,-0.036399286830876,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.373,54,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.323261,10.94846725463867,-15.078125,-39.03504180908203,349.2193298339844,335.4355163574219,15,1781.722533125,0.0160369873046875,-0.80780029296875,-0.5892333984375,1781.706261375,0.01228915685017064,-0.004460794825882724,-0.03171318857677258,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.459,55,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.427271,11.05078029632568,-15.2821044921875,-39.63414764404297,349.227294921875,335.4434814453125,15,1781.7814135,0.0047760009765625,-0.8069000244140625,-0.5645599365234375,1781.778749166667,0.04431553317113654,-0.01935825164767697,-0.02650191495570552,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.491,56,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.479186,10.96551990509033,-15.40103149414062,-39.31795501708984,349.2292175292969,335.4454040527344,15,1781.840414125,0.0030517578125,-0.812347412109375,-0.5650634765625,1781.814991708334,0.01728657863570434,-0.01789537726089645,-0.02771312061947356,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.560,57,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.530171,10.98257160186768,-15.41802978515625,-39.20145416259766,349.2200927734375,335.436279296875,15,1781.899208666667,0.011077880859375,-0.8153228759765625,-0.5855255126953125,1781.887479291667,-0.003584082195028639,-0.02000859558587433,-0.03618516867923363,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.609,58,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.58265,10.82910346984863,-15.299072265625,-38.85198974609375,349.2156066894531,335.4317932128906,15,1781.95821975,0.000640869140625,-0.8092041015625,-0.565765380859375,1781.959965833333,0.009948504568100001,-0.02376125587790498,-0.03611459491034653,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.667,59,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.633865,10.67563819885254,-15.62191772460938,-38.80206298828125,349.2071533203125,335.42333984375,15,1782.017006458334,0.00799560546875,-0.8038482666015625,-0.576751708984375,1781.996209625,0.007515973228421626,-0.02845640887971468,-0.04455415240480764,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.730,60,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.687713,10.84615707397461,-15.85983276367188,-38.80206298828125,349.1902770996094,335.4064636230469,15,1782.075893208333,0.01251220703125,-0.807281494140625,-0.567840576171875,1782.068696333333,0.005030977615268689,-0.02570669505420786,-0.06419043807028889,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.785,61,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.73769,10.93141841888428,-15.91079711914062,-39.05169677734375,349.1773071289062,335.3934936523438,15,1782.134777041667,0.0225372314453125,-0.8172454833984375,-0.562957763671875,1782.104940041667,0.009797503334292509,-0.003660781234422921,-0.08188048561114022,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.865,62,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.841541,11.06783199310303,-15.1971435546875,-39.48438262939453,349.18310546875,335.3992919921875,15,1782.193663458334,0.0329437255859375,-0.8219451904296875,-0.5773162841796875,1782.177426666667,-0.001234375165251727,-0.006143113686485778,-0.07201214219185161,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.904,63,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.893865,10.98257160186768,-15.18017578125,-39.20147705078125,349.1933288574219,335.4095153808594,15,1782.252566791667,0.0207061767578125,-0.8090667724609375,-0.581939697265625,1782.24991325,0.01230726634558318,-0.00800279907568811,-0.03773965580751289,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:03.966,64,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.945702,10.88026142120361,-15.4180908203125,-39.46774291992188,349.2007751464844,335.4169616699219,15,1782.311464291667,0.0054779052734375,-0.806427001953125,-0.57843017578125,1782.322400708333,0.01974680685071954,-0.02009434937297488,-0.04356398911151618,192.168.1.8,10.227.79.254,1,0
2015-02-08 20:57:04.032,65,1423457823.236631,37.77932808272334,-122.4389182125427,62.0386,0,-1,4,10,-9999,1423457823.99774,10.99962329864502,-15.63897705078125,-39.31795501708984,349.2033081054688,335.4194946289062,15,1782.370358208334,0.018463134765625,-0.811920166015625,-0.5680999755859375,1782.358643583333,-0.002399241826052386,-0.01382446921860133,-0.0449056896686981,192.168.1.8,10.227.79.254,1,0
