loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-02-08 21:19:00.857,74,1423459140.178926,37.77943801138343,-122.43884487089,62.82529,0.78,10.8984375,4,10,-9999,2626.963739208334,-0.53558349609375,0.7105712890625,-0.15850830078125,2626.953675541667,0.7678202349384893,-0.5195204107049515,-0.8371705476208067,2626.953675541667,3.048036749095495,-1.480328207826827,-0.5793553436017452,0.761189877986908,-0.5068361759185791,-0.7992249131202698,0.3257489800453186,0.1485450714826584,-0.1071678549051285,XArbitraryZVertical,0.6357413127056953,-0.2408983647215576,0.7158289595127193,-0.1593419653345266,-0.8333936333656311,0.5474845767021179,-0.07560192048549652,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:00.956,75,1423459140.178926,37.77943801138343,-122.43884487089,62.82529,0.78,10.8984375,4,10,-9999,2627.022620833333,-0.6459197998046875,0.8286285400390625,-0.14678955078125,2627.026169458334,0.3613147935165764,-0.2686634191927197,-0.3008921957565316,2626.989922458334,3.073677013069965,-1.484288715815012,-0.5551469491715538,0.6028133630752563,-0.4890876412391663,-0.5278368592262268,0.2773549556732178,0.2238931208848953,-0.07780536264181137,XArbitraryZVertical,0.6427682043874187,-0.2239124529295876,0.7146894089295633,-0.1610319769969717,-0.8466451168060303,0.5270681977272034,-0.07342449575662613,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:00.972,76,1423459140.178926,37.77943801138343,-122.43884487089,62.82529,0.78,10.8984375,4,10,-9999,2627.081522125,-0.586639404296875,0.831787109375,-0.1351470947265625,2627.062416291667,0.1247075780490315,0.08695593801661324,-0.05012442014081737,2627.062416291667,3.100017744164683,-1.485186997567465,-0.5351510054298597,0.1180773749947548,0.09963986277580261,-0.01217964850366116,0.3075571358203888,0.2830130755901337,-0.0707366019487381,XArbitraryZVertical,0.6479484246591541,-0.2082968647796742,0.714063724990456,-0.1639763756077238,-0.8570414185523987,0.5099709630012512,-0.0735505074262619,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.054,77,1423459140.178926,37.77943801138343,-122.43884487089,62.82529,0.78,10.8984375,4,10,-9999,2627.140402458333,-0.749298095703125,1.120925903320312,-0.00048828125,2627.134910166667,-0.1216699765096871,0.06137068310811299,0.4855059846302415,2627.098663,3.109102855793104,-1.471893476021654,-0.5379291872301736,0.2667697072029114,0.3018514513969421,0.1500279456377029,0.223822221159935,0.3747262358665466,-0.001598713453859091,XArbitraryZVertical,0.6438691657434147,-0.2074469144143611,0.7173504379340683,-0.1667531837796579,-0.8545747995376587,0.5123587250709534,-0.08479654788970947,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.090,78,1423459140.178926,37.77943801138343,-122.43884487089,62.82529,0.78,10.8984375,4,10,-9999,2627.19928575,-0.7952117919921875,0.685211181640625,0.0244140625,2627.207403958334,-0.01029578077424633,0.5486684425197598,0.7262088755382192,2627.171157041667,3.108738143490541,-1.458296248768692,-0.5816356315494996,-0.1613320261240005,0.3196063041687012,1.194968938827515,0.1503362655639648,0.1955122202634811,-0.01816600561141968,XArbitraryZVertical,0.6346605909189489,-0.2242865140634198,0.7174698993781573,-0.1792719649861582,-0.8302831649780273,0.5493913292884827,-0.09380298852920532,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.156,79,1423459140.178926,37.77943801138343,-122.43884487089,62.82529,0.78,10.8984375,4,10,-9999,2627.258157625,-0.852783203125,0.7611083984375,0.16448974609375,2627.243651,-0.3282481864738255,0.6746074662568439,0.2049592743374792,2627.243651,3.107467628093256,-1.420026845997531,-0.6334860014898469,-0.334878146648407,0.6872909665107727,0.2429027110338211,-0.118014931678772,0.2241431176662445,0.2837143540382385,XArbitraryZVertical,0.615297676436794,-0.2467406351423163,0.7239879644162729,-0.1907072513604076,-0.7968257665634155,0.5919579863548279,-0.1210556551814079,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.229,80,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.317022,-0.5334320068359375,0.645050048828125,-0.016754150390625,2627.316144708333,-1.199423572789418,1.095429795382914,-0.2713670603313681,2627.279897791667,3.078970883032953,-1.410453207272621,-0.6386977171629328,-0.9547741413116455,0.7988743782043457,-0.1233178898692131,0.05133253708481789,0.1150312572717667,0.2546795606613159,XArbitraryZVertical,0.6076474813049145,-0.2582100578572137,0.7289815357455955,-0.18077064205001,-0.7925739884376526,0.5961503982543945,-0.1281842142343521,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.274,81,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.375897875,-0.5509033203125,0.5068206787109375,-0.048126220703125,2627.352391791667,-0.9916312276843124,1.303336656414893,0.1939473695461106,2627.352391791667,2.980160834615657,-1.39188142439931,-0.6436318600307527,-0.998261034488678,1.316019892692566,0.2318900525569916,0.3205541968345642,-0.03174522146582603,0.08682882785797119,XArbitraryZVertical,0.5866432882474518,-0.29098431721156,0.742031128912739,-0.1434140272624596,-0.7871527075767517,0.6001045703887939,-0.1423555612564087,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.355,82,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.434775666667,-0.6532135009765625,0.535308837890625,-0.117950439453125,2627.424885375,-0.3322764839386794,0.1671407889617,0.5798474009818625,2627.424885375,2.9246711747158,-1.367117559263665,-0.6866390484641761,-0.3389062285423279,0.1798238307237625,0.6177895665168762,0.1437318176031113,-0.1196287274360657,0.02690256200730801,XArbitraryZVertical,0.5629542209209235,-0.3238291747280219,0.7488062698705096,-0.1323116810599526,-0.757394552230835,0.6339414715766907,-0.1564344167709351,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.386,83,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.493656708334,-0.70684814453125,0.5383453369140625,-0.050323486328125,2627.497379583333,-0.239838428818138,0.2974330158166277,0.410035994079031,2627.461132583333,2.925423313064531,-1.368979215818815,-0.7119878847234831,-0.06447302550077438,-0.1004419922828674,0.7222285866737366,0.01850888319313526,-0.1048933640122414,0.08125790953636169,XArbitraryZVertical,0.5600482483558683,-0.3323690722988388,0.7456999379955873,-0.1407421819005324,-0.74169921875,0.6533400416374207,-0.1517535150051117,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.455,84,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.552532875,-0.6108551025390625,0.65020751953125,-0.086700439453125,2627.533626333333,-0.3227743251692766,0.6003588013815437,0.3792961908806824,2627.533626333333,2.912998441591086,-1.355238311446173,-0.7490618766287859,-0.3294039070606232,0.6130415797233582,0.4172374904155731,0.09657494723796844,-0.0708598792552948,0.08325999975204468,XArbitraryZVertical,0.5471679184740175,-0.3496963135872042,0.7464890177672296,-0.1451685351901676,-0.7153798937797546,0.6809520721435547,-0.1566395163536072,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.503,85,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.611430041667,-0.81573486328125,0.7834014892578125,-0.0832672119140625,2627.606120166667,-0.301409647956334,0.3360661621698621,0.5314921187531847,2627.569873416667,2.90288215117728,-1.342761422619405,-0.7689975075919494,-0.3186087608337402,0.4721107482910156,0.5908018946647644,0.08388583362102509,-0.02962844632565975,0.06928108632564545,XArbitraryZVertical,0.5375761113351559,-0.3602586562321491,0.7484166445206528,-0.1452520269601635,-0.7000052332878113,0.695415198802948,-0.1624512523412704,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.560,86,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.67032725,-0.9744415283203125,0.7879791259765625,-0.19024658203125,2627.642367041667,-0.539097041562015,0.4611953186194531,0.7208037237897944,2627.642367041667,2.881099353922552,-1.331173631260176,-0.8166175558646076,-0.545726478099823,0.4738778173923492,0.7587442398071289,-0.1596104353666306,0.09124954044818878,0.0272936224937439,XArbitraryZVertical,0.5213940773133948,-0.3832718873774348,0.7476253817254792,-0.1493558337946487,-0.6651270985603333,0.7288340926170349,-0.1625017523765564,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.655,87,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.729216458334,-1.081451416015625,1.008941650390625,-0.0771636962890625,2627.714861208333,-0.6158586652419139,0.7350785335487281,0.4498140333848905,2627.714861208333,2.850709089385084,-1.309687522947816,-0.8784129623605843,-0.6224880218505859,0.7477608323097229,0.4877540469169617,-0.5630893707275391,0.2482633888721466,0.07341247051954269,XArbitraryZVertical,0.4965323405381059,-0.413590322456258,0.7478192526933162,-0.1522006743464001,-0.6167354583740234,0.7697267532348633,-0.1647973656654358,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.678,88,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.788225625,-0.920745849609375,0.4355926513671875,-0.145965576171875,2627.787355208333,-0.4717563502382714,0.835934574558901,0.1179657857494959,2627.751107875,2.820138452589961,-1.300043599990759,-0.9064268266127267,-0.7495883107185364,1.093302726745605,0.7741104364395142,-0.3782039284706116,-0.0228098351508379,0.04710608720779419,XArbitraryZVertical,0.4813094506306472,-0.4311487478295636,0.7488868632234856,-0.1470388930518809,-0.5941013693809509,0.7873057126998901,-0.1649039387702942,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.754,89,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.846988208334,-0.77972412109375,0.775482177734375,-0.1944732666015625,2627.859848708334,1.157489970897248,-1.126831926744365,-0.3369242326730856,2627.823601875,2.780561949097937,-1.281811403476358,-0.9181410279207125,0.1944922506809235,0.01292816456407309,-0.6424746513366699,-0.2721476256847382,-0.1547493189573288,-0.02863848954439163,XArbitraryZVertical,0.463538172171225,-0.4456440747650318,0.7544575177309415,-0.1316342489865568,-0.582115650177002,0.7944740653038025,-0.1730674505233765,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.796,90,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.905978208334,-0.744171142578125,0.6609039306640625,0.021026611328125,2627.896096125,1.511206765823829,-1.732716787387823,-0.3773081411269382,2627.859848708334,2.813173943942851,-1.278181123043429,-0.8937501931283669,1.15097975730896,-1.114254832267761,-0.2989247739315033,-0.1575070470571518,-0.0198899507522583,0.01769166998565197,XArbitraryZVertical,0.4739561409385967,-0.4301247378567074,0.7562211156180477,-0.1359702564669836,-0.5998629331588745,0.7794266939163208,-0.1807165741920471,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.856,91,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2627.96473175,-0.6794891357421875,0.587890625,-0.075531005859375,2627.968589625,0.7632361357541358,-1.366463161629695,-0.7631836714806614,2627.93234275,2.945766118339476,-1.288172028168362,-0.8418977107001049,1.175405144691467,-1.514485716819763,-0.5249447822570801,-0.06141025573015213,-0.1103951260447502,0.2250063270330429,XArbitraryZVertical,0.5134801498732445,-0.3787682677080743,0.7503314978949086,-0.1728449545991071,-0.639624297618866,0.7459084391593933,-0.1857454627752304,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.957,92,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2628.02360775,-0.6483306884765625,0.606689453125,-0.1413726806640625,2628.004836958333,0.5218253766284151,-0.6792453612952168,-1.028410813918852,2628.004836958333,3.00316168757648,-1.330638215592233,-0.7759340940905642,0.5153152346611023,-0.6666686534881592,-0.9904124140739441,0.05657878518104553,-0.09279338270425797,0.07002723217010498,XArbitraryZVertical,0.5494798960189247,-0.336429599181927,0.7426583053728005,-0.1826078041216466,-0.6932822465896606,0.7003831267356873,-0.1697739362716675,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:01.972,93,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2628.082490083334,-0.55303955078125,0.70684814453125,-0.15576171875,2628.0773305,0.1842571916037483,0.0376360588411088,-1.59023074484975,2628.0773305,3.001890780715218,-1.344557772529476,-0.6862218816884701,0.1777471601963043,0.05021259188652039,-1.55223286151886,0.1762481331825256,0.0484490841627121,0.01519867777824402,XArbitraryZVertical,0.5666699223781509,-0.3035055737290547,0.7496261124372914,-0.1575761953453014,-0.7539306282997131,0.6336187720298767,-0.1735391318798065,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:02.058,94,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2628.141367125,-0.2988739013671875,0.72735595703125,-0.037811279296875,2628.149824583334,-0.4301521813729445,0.6976520654854086,-1.536067108283609,2628.113577875,2.988718099859372,-1.345429219339123,-0.6298297983499155,-0.0516846552491188,0.4006330966949463,-1.673202991485596,0.3226498365402222,0.1704227030277252,0.07263169437646866,XArbitraryZVertical,0.5722393582193508,-0.2867896504013361,0.7562364555697664,-0.135647471759229,-0.7876919507980347,0.5890071988105774,-0.1805876195430756,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:02.091,95,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2628.20029125,-0.41778564453125,0.8795013427734375,-0.264251708984375,2628.186071375,-0.6258061045455778,0.4677216611868013,-0.4326923044206621,2628.186071375,2.928621203068497,-1.334270935104128,-0.5506967269195957,-0.632315993309021,0.4802979528903961,-0.3946951925754547,0.4944194257259369,0.309970885515213,0.02928853407502174,XArbitraryZVertical,0.5693566436774941,-0.2756651897304456,0.7696016696547522,-0.08691941978524129,-0.8284343481063843,0.5232810974121094,-0.1996834278106689,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:02.167,96,1423459141.20457,37.77943981349262,-122.4388436136045,62.38998,0.75,7.3828125,3,10,-9999,2628.2591425,-0.5528564453125,0.8566741943359375,-0.167816162109375,2628.258565458334,0.4595036786950348,-0.5265759233808984,1.037518025898596,2628.22231875,2.918817972757057,-1.339370292513202,-0.5540655049361547,0.09414219111204147,-0.3502352833747864,0.3258664011955261,0.3448569178581238,0.3784379363059998,-0.0921805128455162,XArbitraryZVertical,0.5695354752236182,-0.2794707077867826,0.7683216872480012,-0.08489552906576595,-0.8277212977409363,0.5261488556861877,-0.1950509250164032,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
