loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation
2015-02-09 09:17:20.722,1,1423502237.563246,37.79080635566958,-122.3995917941222,9.78359,-1,-1,12.55686406731705,283.2025213268163,-9999,1423502240.631273,34.99033355712891,319.9484252929688,-68.49698638916016,7.987163543701172,354.2073669433594,-1,13374.79420125,0.210784912109375,-0.202911376953125,-0.9485626220703125,13374.78218145833,-0.04056234024688787,-2.030153797946086,-0.3425501604758781,13374.78218145833,0.07280458235672575,-0.01258531979984464,-0.1316864706256988,-0.04559530690312386,-2.020376920700073,-0.3042913973331451,0.2535801529884338,-0.2818341553211212,-0.009057083167135715,XTrueNorthZVertical,-0.06552226056094267,-0.00866936004005524,0.03672842377967508,0.9971372515627631,-0.01247602514922619,0.1313062012195587,-0.9912633299827576,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:20.812,2,1423502237.563246,37.79080635566958,-122.3995917941222,9.78359,-1,-1,12.55686406731705,283.2025213268163,-9999,1423502240.735469,30.65917015075684,320.1183471679688,-73.62260437011719,7.988689422607422,354.2088928222656,-1,13374.89230475,0.0084228515625,-0.2756500244140625,-0.5284271240234375,13374.88574216667,1.236159749498189,-1.123684869284219,-0.1928062050190116,13374.78218145833,0.07280458235672575,-0.01258531979984464,-0.1316864706256988,-0.04559530690312386,-2.020376920700073,-0.3042913973331451,0.2535801529884338,-0.2818341553211212,-0.009057083167135715,XTrueNorthZVertical,-0.06552226056094267,-0.00866936004005524,0.03672842377967508,0.9971372515627631,-0.01247602514922619,0.1313062012195587,-0.9912633299827576,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:20.879,3,1423502237.563246,37.79080635566958,-122.3995917941222,9.78359,-1,-1,12.55686406731705,283.2025213268163,-9999,1423502240.838997,23.94075202941895,318.7249450683594,-78.88137054443359,8.677135467529297,354.8973388671875,-1,13374.99042520833,0.0967864990234375,-0.29638671875,-0.85565185546875,13374.88574216667,1.236159749498189,-1.123684869284219,-0.1928062050190116,13374.88574216667,0.06828224904787468,-0.09788916952672555,-0.08375322398340286,1.23112678527832,-1.113908290863037,-0.154548242688179,0.1728908270597458,-0.394186943769455,0.3178655803203583,XTrueNorthZVertical,-0.04012130422603886,-0.05028097460751554,0.03611074767258121,0.997275347355106,-0.09739033132791519,0.08365534245967865,-0.9917241930961609,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.014,4,1423502237.563246,37.79080635566958,-122.3995917941222,9.78359,-1,-1,12.55686406731705,283.2025213268163,-9999,1423502240.942735,19.57548904418945,318.0452270507812,-80.27927398681641,9.758586883544922,355.9787902832031,-1,13375.08851183333,0.175079345703125,-0.3427581787109375,-1.262802124023438,13375.09286358333,0.1723462036283689,-0.2772435915927369,-0.1119616890719122,13374.989302875,0.0466336724587862,-0.09798602881791436,-0.05647918386319007,0.0764908492565155,-0.4890611171722412,-0.1902683526277542,0.183000460267067,-0.3524086475372314,0.160257562994957,XTrueNorthZVertical,-0.02705294557938881,-0.04959810470630738,0.02465989268479155,0.9980982195344283,-0.09767331182956696,0.05644915997982025,-0.9936163425445557,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.083,5,1423502237.563246,37.79080635566958,-122.3995917941222,9.78359,-1,-1,12.55686406731705,283.2025213268163,-9999,1423502241.04627,14.45993804931641,317.2635192871094,-82.34284973144531,10.53229904174805,356.7525024414062,-1,13375.1866095,-0.2186126708984375,-0.14825439453125,-1.340164184570312,13375.09286358333,0.1723462036283689,-0.2772435915927369,-0.1119616890719122,13375.09286358333,0.02769711098025815,-0.1467312750899734,-0.04573863617125197,0.1673135459423065,-0.2674674093723297,-0.07370526343584061,0.3211317658424377,-0.3884808719158173,-0.2745824456214905,XTrueNorthZVertical,-0.02178882452668377,-0.07358946325073829,0.01548325979571112,0.9969303419448683,-0.1460524201393127,0.04572268947958946,-0.988219678401947,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.184,6,1423502241.081208,37.7914187265912,-122.3996318132825,12.35022,3.34,135,24,50,-9999,1423502241.149257,8.935147285461426,310.2962951660156,-84.97222900390625,10.6989860534668,356.919189453125,-1,13375.28470820833,0.1163330078125,-0.2416229248046875,-0.9438629150390625,13375.196424375,2.091306101844812,0.2505344827042232,0.1122429188830246,13375.196424375,0.08156324614822738,-0.2223830269427512,0.02453520912011787,2.086273431777954,0.2603104710578918,0.1504986137151718,0.001875539193861187,-0.123721644282341,-0.3650831282138824,XTrueNorthZVertical,0.01670504216453551,-0.1103648787471533,0.03915541888275686,0.9929790472500027,-0.2204882055521011,-0.02453274838626385,-0.9750810861587524,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.284,7,1423502241.081208,37.7914187265912,-122.3996318132825,12.35022,3.34,135,24,50,-9999,1423502241.25362,0.9548965692520142,303.2271118164062,-85.93744659423828,11.74958419799805,357.9697875976562,-1,13375.38281183333,-0.1874847412109375,-0.4040679931640625,-0.408447265625,13375.29998520833,0.7708983165264028,-1.685008653304035,0.5500088114963967,13375.29998520833,0.1055360983892014,-0.2217479349363151,0.1486693177612673,0.7658658027648926,-1.675232887268066,0.5882637500762939,0.166392058134079,-0.1122232005000114,-0.1471695601940155,XTrueNorthZVertical,0.07952726958930269,-0.1062947883481002,0.04406905472400583,0.9901690511106858,-0.217509001493454,-0.1481222659349442,-0.9647536873817444,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.382,8,1423502241.081208,37.7914187265912,-122.3996318132825,12.35022,3.34,135,24,50,-9999,1423502241.356953,-3.052279710769653,301.5447998046875,-85.72109222412109,10.38297653198242,356.6031799316406,-1,13375.48091116667,0.011138916015625,-0.347808837890625,-0.9161529541015625,13375.40354591667,-1.029893395697699,0.4691906608440891,1.570390461044769,13375.40354591667,0.1844737006255564,-0.3638810052312691,0.144526095323601,-1.034925699234009,0.478966236114502,1.608644604682922,0.2567952871322632,-0.2370952963829041,0.7329765558242798,XTrueNorthZVertical,0.08732866232061691,-0.1731587259952479,0.07734119054682681,0.9779611958527777,-0.3521932363510132,-0.1440234780311584,-0.9247795343399048,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.488,9,1423502241.081208,37.7914187265912,-122.3996318132825,12.35022,3.34,135,24,50,-9999,1423502241.459856,-3.632046461105347,298.9618225097656,-86.48661804199219,8.256633758544922,354.4768371582031,-1,13375.578999625,-0.575531005859375,-0.750396728515625,-1.10498046875,13375.50710675,1.520487083274428,-1.741624794918029,0.6601819215802117,13375.50710675,0.2896181503797144,-0.33893121951518,0.1031633839809309,1.515454769134521,-1.731849431991577,0.698435366153717,0.3924029171466827,-0.396577000617981,0.06112800166010857,XTrueNorthZVertical,0.07459356161417172,-0.1593348893612646,0.1334425108307516,0.9753159948965937,-0.3307116329669952,-0.1029804944992065,-0.9380964040756226,0,0,0,-1,0.0.0.0,10.227.79.254,5
2015-02-09 09:17:21.565,10,1423502241.081208,37.7914187265912,-122.3996318132825,12.35022,3.34,135,24,50,-9999,1423502241.459856,-3.632046461105347,298.9618225097656,-86.48661804199219,8.256633758544922,354.4768371582031,-1,13375.67709970833,-0.7034759521484375,-0.570068359375,-1.086273193359375,13375.610667625,0.4135774656966184,1.06546710259065,0.1423859076810865,13375.610667625,0.3524062319940564,-0.4425083588055528,0.1243907910830994,0.4085453152656555,1.075242280960083,0.1806384921073914,0.08978546410799026,-0.7514027953147888,-0.5063781142234802,XTrueNorthZVertical,0.09809542494491659,-0.2050079396280645,0.1572599756732456,0.9610506398445318,-0.4248989820480347,-0.1240702569484711,-0.8966980576515198,0,0,0,-1,0.0.0.0,10.227.79.254,5
