loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-03-01 09:58:24.918,1,1425232704.066936,37.77935004330965,-122.4390314520546,60.9241,0,207.7734375,12,10,-9999,1425232704.836805,33.64360046386719,-21.31748962402344,-22.36163330078125,282.1173095703125,268.3395080566406,10,177511.5068983333,0.3056640625,-0.571044921875,-0.7493896484375,177511.485449625,0.045272140634693,-0.1756354738907258,-0.02989744534555655,177511.485449625,0.3559727233488731,0.3649448981208615,0.6336503406352939,0.03519651293754578,-0.1626394093036652,0.005445719696581364,-0.04740994796156883,0.05084589496254921,0.00397454621270299,XTrueNorthZVertical,0.271010425657247,0.2239498593433394,0.2210847035932734,0.9096820244645126,0.2876138091087341,-0.5920904278755188,-0.7527996301651001,35.693115234375,-21.20058441162109,-21.20162773132324,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.004,2,1425232704.066936,37.77935004330965,-122.4390314520546,60.9241,0,207.7734375,12,10,-9999,1425232704.940413,33.18335342407227,-21.26654052734375,-22.81101226806641,282.6034240722656,268.8256225585938,10,177511.5559334167,0.2881622314453125,-0.592376708984375,-0.7589874267578125,177511.537226625,0.04475974844096176,-0.2972348766315258,-0.08064824097476056,177511.537226625,0.3524570495400468,0.3576618147576401,0.6340811496707935,0.03468132764101028,-0.2842390537261963,-0.04530785232782364,0.04993601888418198,-0.01313803810626268,-0.0116457836702466,XTrueNorthZVertical,0.2724015239658574,0.2201811468473835,0.2185197715278062,0.9108055796255797,0.2820341885089874,-0.5924375057220459,-0.7546353340148926,35.51002883911133,-21.2308464050293,-21.47699546813965,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.008,3,1425232704.066936,37.77935004330965,-122.4390314520546,60.9241,0,207.7734375,12,10,-9999,1425232704.991475,33.25153732299805,-21.53839111328125,-22.87757873535156,282.2254028320312,268.4476013183594,10,177511.6049535417,0.278564453125,-0.5727081298828125,-0.7362823486328125,177511.589002875,0.04870122685427903,-0.1375338944910711,-0.0663382774894378,177511.537226625,0.3524570495400468,0.3576618147576401,0.6340811496707935,0.03468132764101028,-0.2842390537261963,-0.04530785232782364,0.04993601888418198,-0.01313803810626268,-0.0116457836702466,XTrueNorthZVertical,0.2724015239658574,0.2201811468473835,0.2185197715278062,0.9108055796255797,0.2820341885089874,-0.5924375057220459,-0.7546353340148926,35.51002883911133,-21.2308464050293,-21.47699546813965,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.010,4,1425232704.066936,37.77935004330965,-122.4390314520546,60.9241,0,207.7734375,12,10,-9999,1425232704.991475,33.25153732299805,-21.53839111328125,-22.87757873535156,282.2254028320312,268.4476013183594,10,177511.6539933333,0.277587890625,-0.5707855224609375,-0.7339324951171875,177511.6407800417,0.06510017389865995,-0.01428519608718503,-0.130639769377183,177511.6407800417,0.3457010888611546,0.3478538799090037,0.6366919102662135,0.05502137914299965,-0.001288573490455747,-0.09530120342969894,-0.00324764964170754,0.01244648825377226,0.02516511455178261,XTrueNorthZVertical,0.2754122517913232,0.2149274991194717,0.2142420953878014,0.9121702737761901,0.2740911543369293,-0.5945387482643127,-0.7559085488319397,35.21105194091797,-21.15637969970703,-22.03546905517578,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.044,5,1425232704.066936,37.77935004330965,-122.4390314520546,60.9241,0,207.7734375,12,10,-9999,1425232704.991475,33.25153732299805,-21.53839111328125,-22.87757873535156,282.2254028320312,268.4476013183594,10,177511.7030108334,0.295928955078125,-0.5654296875,-0.727508544921875,177511.6925572084,0.08925664288233269,0.05737034883470497,-0.07622446408802994,177511.6407800417,0.3457010888611546,0.3478538799090037,0.6366919102662135,0.05502137914299965,-0.001288573490455747,-0.09530120342969894,-0.00324764964170754,0.01244648825377226,0.02516511455178261,XTrueNorthZVertical,0.2754122517913232,0.2149274991194717,0.2142420953878014,0.9121702737761901,0.2740911543369293,-0.5945387482643127,-0.7559085488319397,35.21105194091797,-21.15637969970703,-22.03546905517578,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.105,6,1425232705.088213,37.77935004330965,-122.4390314520546,60.90518,0,207.7734375,12,30,-9999,1425232705.09541,33.0469856262207,-21.94615173339844,-22.97743225097656,282.03515625,268.2573547363281,10,177511.752048,0.288238525390625,-0.595947265625,-0.7557220458984375,177511.7443335,0.1218041998286271,-0.04237115925926969,-0.07009546515532158,177511.6925572084,0.3401180640842741,0.3521424219434516,0.6389266168036934,0.07917916774749756,0.07036682218313217,-0.04088525846600533,-0.02684090659022331,0.01486746687442064,0.02740293182432652,XTrueNorthZVertical,0.2765965132999129,0.2162308799325297,0.2124110828644644,0.9119320859482264,0.2768714129924774,-0.5963341593742371,-0.753477156162262,35.29983901977539,-21.07263374328613,-21.97356986999512,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.142,7,1425232705.088213,37.77935004330965,-122.4390314520546,60.90518,0,207.7734375,12,30,-9999,1425232705.09541,33.0469856262207,-21.94615173339844,-22.97743225097656,282.03515625,268.2573547363281,10,177511.801059375,0.2797393798828125,-0.602752685546875,-0.7285308837890625,177511.7961106667,0.1885651209830605,-0.10916510361122,-0.01960059930687419,177511.7443335,0.3356872749159214,0.3570122294990619,0.6410766466218334,0.1117213815450668,-0.02937396056950092,-0.03476141020655632,0.004625053144991398,0.0131282489746809,-0.003325060708448291,XTrueNorthZVertical,0.2775619157577405,0.2179471074650361,0.2111873482869106,0.9115143264390653,0.2800886929035187,-0.5980586409568787,-0.7509168982505798,35.42120361328125,-21.07949638366699,-21.77074241638184,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.201,8,1425232705.088213,37.77935004330965,-122.4390314520546,60.90518,0,207.7734375,12,30,-9999,1425232705.14652,33.18335342407227,-21.74227905273438,-22.7777099609375,282.707763671875,268.9299621582031,10,177511.8501000417,0.3267669677734375,-0.5938262939453125,-0.7532806396484375,177511.847887875,0.36251108547824,-0.00620196954657653,0.2771743494043949,177511.847887875,0.3327851878041371,0.353904875934857,0.6591990221448385,0.3524300158023834,0.0067650624550879,0.3125754296779633,0.04129414260387421,0.04157629609107971,-0.05394653603434563,XTrueNorthZVertical,0.28662376156457,0.2170247673749095,0.2104513029617385,0.9090969919902673,0.2739524245262146,-0.6124839186668396,-0.7414941191673279,35.34640884399414,-21.27150726318359,-21.70545387268066,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.240,9,1425232705.088213,37.77935004330965,-122.4390314520546,60.90518,0,207.7734375,12,30,-9999,1425232705.20265,33.45608901977539,-21.57234191894531,-22.74443817138672,283.1513061523438,269.3735046386719,10,177511.8991235,0.030426025390625,-0.563201904296875,-0.7693634033203125,177511.847887875,0.36251108547824,-0.00620196954657653,0.2771743494043949,177511.847887875,0.3327851878041371,0.353904875934857,0.6591990221448385,0.3524300158023834,0.0067650624550879,0.3125754296779633,0.04129414260387421,0.04157629609107971,-0.05394653603434563,XTrueNorthZVertical,0.28662376156457,0.2170247673749095,0.2104513029617385,0.9090969919902673,0.2739524245262146,-0.6124839186668396,-0.7414941191673279,35.34640884399414,-21.27150726318359,-21.70545387268066,2,192.168.1.8,10.83.46.32,1,0
2015-03-01 09:58:25.299,10,1425232705.088213,37.77935004330965,-122.4390314520546,60.90518,0,207.7734375,12,30,-9999,1425232705.276653,32.56969451904297,-22.48988342285156,-23.57661437988281,283.18603515625,269.4082336425781,10,177511.94817775,-0.103790283203125,-0.57366943359375,-0.6629638671875,177511.9514413333,0.434539472952741,-0.8703404853138527,0.9483844210586247,177511.899664125,0.3581275711782879,0.3094504412139182,0.6765049690056224,0.1651298999786377,-1.08479642868042,0.3991785645484924,-0.2070400714874268,0.06286964565515518,-0.02663580887019634,XTrueNorthZVertical,0.2967397666219862,0.2014490358783314,0.2163305235003862,0.9080555729483033,0.2374660968780518,-0.626071572303772,-0.7427275776863098,34.56143569946289,-22.36482810974121,-21.86993026733398,2,192.168.1.8,10.83.46.32,1,0
